type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
r,,,P2Voltage38,P2_Voltage_38: gemessene P2 Spannung bei 38%,,,b509,0de600,value,,UIN,100,V,
w,,service,P2Voltage38,P2_Voltage_38: gemessene P2 Spannung bei 38%,,,b509,0ee600,value,,UIN,100,V,
r,,,FillSourceCircuit,FillBrineCircuit,,,b509,0df600,value,,UCH,0=off;1=on,,
r,,,DeaerateSourceCircuit,DeaerateBrineCircuit,,,b509,0df700,value,,UCH,0=off;1=on,,
r,,,Ymin,PI-Regelung: Ymin,,,b509,0dfb00,value,,UCH,,,
r,,,Ymax,PI-Regelung: Ymax,,,b509,0dfc00,value,,UCH,,,
r,,,BandPress,P_Band: PI-Regelung: Xp,,,b509,0dfd00,value,,D2C,,°C,temperature
r,,,FillDearatePrimCircuit,FillDearatePrimCircuit,,,b509,0dfe00,value,,UCH,,,
r,,,Timer1,t1: verbleibende Zeit mit Kleinstlast in s,,,b509,0d6d00,value,,ULG,,,
r,,,Timer2,t2: verbleibende Zeit mit mittlerer Leistung in s,,,b509,0d6e00,value,,ULG,,,
r,,,Timer3,t3: verbleibende Zeit bis Umschaltung in Direktheizbetrieb in s,,,b509,0d6f00,value,,ULG,,,
r,,,TimerCompensation1,ZeitgliedAusgleichszeit1: in s,,,b509,0d7500,value,,ULG,,s,seconds
r,,,TimerCompensation2,ZeitgliedAusgleichszeit2: in s,,,b509,0d7600,value,,ULG,,s,seconds
r,,,TimerMaxRuntime,ZeitgliedMaxLaufzeit: des Primärkreisumschalters in s,,,b509,0d7e00,value,,ULG,,s,seconds
w,,service,TimerMaxRuntime,ZeitgliedMaxLaufzeit: des Primärkreisumschalters in s,,,b509,0e7e00,value,,ULG,,s,seconds
r,,,PrimPumpPostrunTimer,PrimPumpPostrunTimer: in s,,,b509,0da600,value,,UIN,,s,seconds
r,,,PrimPumpPostrunTime,PrimPumpPostrunTime: in s,,,b509,0daa00,value,,UIN,,s,seconds
r,,,Compensation1Duration,Ausgleichszeit1Dauer: in s,,,b509,0dab00,value,,UIN,,s,seconds
r,,,Param1Compensation1Duration,ParamSatz_1_Ausgleichszeit1Dauer: in s,,,b509,0dab02,value,,UIN,,s,seconds
w,,service,Param1Compensation1Duration,ParamSatz_1_Ausgleichszeit1Dauer: in s,,,b509,0eab02,value,,UIN,,s,seconds
r,,,Param2Compensation1Duration,ParamSatz_2_Ausgleichszeit1Dauer: in s,,,b509,0dab04,value,,UIN,,s,seconds
w,,service,Param2Compensation1Duration,ParamSatz_2_Ausgleichszeit1Dauer: in s,,,b509,0eab04,value,,UIN,,s,seconds
r,,,Param3Compensation1Duration,ParamSatz_3_Ausgleichszeit1Dauer: in s,,,b509,0dab06,value,,UIN,,s,seconds
w,,service,Param3Compensation1Duration,ParamSatz_3_Ausgleichszeit1Dauer: in s,,,b509,0eab06,value,,UIN,,s,seconds
r,,,T1Duration,t1Dauer: in Minuten,,,b509,0dac00,value,,UCH,,,
w,,service,T1Duration,t1Dauer: in Minuten,,,b509,0eac00,value,,UCH,,,
r,,,T2Duration,t2Dauer: in Minuten,,,b509,0dad00,value,,UCH,,,
w,,service,T2Duration,t2Dauer: in Minuten,,,b509,0ead00,value,,UCH,,,
r,,,T3Duration,t3Dauer: in Minuten,,,b509,0dae00,value,,UCH,,,
w,,service,T3Duration,t3Dauer: in Minuten,,,b509,0eae00,value,,UCH,,,
r,,,RestartBlockingTimer,RestartBlockingTimer,,,b509,0db200,value,,UIN,,,
r,,,VUVPumpLockTime,VUVPumpLockTime: time to block pump when VUV moves,,,b509,0de000,value,,UCH,,,
w,,service,VUVPumpLockTime,VUVPumpLockTime: time to block pump when VUV moves,,,b509,0ee000,value,,UCH,,,
r,,,ZHzAfter,Z_Hz_nach: Nachlaufzeit Heizpumpe/min,,,b509,0de100,value,,UCH,,,
r,,,ParamCompensationTime2,ParamSatz_AusglZeit2: in s,,,b509,0de700,value,,UIN,,s,seconds
r,,,RuntimeDurationMax,MaxLaufzeitDauer: des Primärkreisumschalters,,,b509,0de800,value,,UCH,,,
r,,,Param1Compensation2Duration,ParamSatz_1_Ausgleichszeit2Dauer: in s,,,b509,0de702,value,,UIN,,s,seconds
r,,,Param2Compensation2Duration,ParamSatz_2_Ausgleichszeit2Dauer: in s,,,b509,0de704,value,,UIN,,s,seconds
r,,,Param3Compensation2Duration,ParamSatz_3_Ausgleichszeit2Dauer: in s,,,b509,0de706,value,,UIN,,s,seconds
r,,,P2Peaktime,"P2Peaktime: Dauer in sec, die P2 beim Einschalten mit 100% gefahren wird",,,b509,0dff00,value,,UCH,,,
r,,,P1PressStarts,P_P1_starts: Einschaltungen P1,,,b509,0de900,value,,ULG,,,start count
r,,,P1PressHours,P_P1_hours: Laufzeit P1/h,,,b509,0dea00,value,,ULG,,h,hours
r,,,P2PressStarts,P_P2_starts: Einschaltungen P2,,,b509,0deb00,value,,ULG,,,start count
r,,,P2PressHours,P_P2_hours: Laufzeit P2/h,,,b509,0dec00,value,,ULG,,h,hours
r,,,HPressStarts,P_H_starts: Einschaltungen P_H,,,b509,0ded00,value,,ULG,,,start count
r,,,HPressHours,P_H_hours: Laufzeit P_H,,,b509,0dee00,value,,ULG,,h,hours
r,,,CPressStarts,P_c_starts: Einschaltungen P_c,,,b509,0def00,value,,ULG,,,start count
r,,,CPressHours,P_c_hours: Laufzeit P_c,,,b509,0df000,value,,ULG,,h,hours
r,,,SPressStarts,P_s_starts: Einschaltungen P_s,,,b509,0df100,value,,ULG,,,start count
r,,,SPressHours,P_s_hours: Laufzeit P_s,,,b509,0df200,value,,ULG,,h,hours
r,,,VHwcStarts,VDHW_starts: Einschaltungen VDHW,,,b509,0df300,value,,ULG,,,start count
r,,,VHwcHours,VDHW_hours: Laufzeit VDHW,,,b509,0df400,value,,ULG,,h,hours
r,,,LimitDirectHeat,EckpunktDhb: Grenze für Direktheizbetrieb,,,b509,0d4500,value,,D2C,,°C,temperature
w,,service,LimitDirectHeat,EckpunktDhb: Grenze für Direktheizbetrieb,,,b509,0e4500,value,,D2C,,°C,temperature
r,,,FlowTempDesired,FlowTemperatureSetPoint,,,b509,0d5000,value,,D2C,,°C,temperature
r,,,CPress,P_c: Circulation pump,,,b509,0d9600,value,,UCH,0=off;1=on,,
w,,service,CPress,P_c: Circulation pump,,,b509,0e9600,value,,UCH,0=off;1=on,,
r,,,FColl,F_coll: Ventilator im Luftkollektor,,,b509,0d9700,value,,UCH,0=off;1=on,,
