type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
[Ehp_heatpumptype=2]r,,,Bleeding,Entlüftung Sole: Solepumpe ist abwechselnd 50 min in Betrieb und 10 min aus,,,b509,0d1300,value,,UCH,0=no;1=yes,,
[Ehp_heatpumptype=2]w,,install,Bleeding,Entlüftung Sole: Solepumpe ist abwechselnd 50 min in Betrieb und 10 min aus,,,b509,0e1300,value,,UCH,0=no;1=yes,,
[Ehp_heatpumptype=2]u,,,Bleeding,Entlüftung Sole: Solepumpe ist abwechselnd 50 min in Betrieb und 10 min aus,,,b509,291300,ign,,IGN:2,,,,value,,UCH,0=no;1=yes,,
[Ehp_heatpumptype=2]r,,,SourceTempOutputOffset,"Austrittstemp: Manuelle Anpassung der angezeigten Temperaturen.Kalibrier-VerstellbereichAußentemperatur: +/- 5 K, Schrittweite 1,0 K.alle anderen: +/- 3 K, Schrittweite 0,5 K.",,,b509,0dc900,value,,D2C,,K,
[Ehp_heatpumptype=2]w,,install,SourceTempOutputOffset,"Austrittstemp: Manuelle Anpassung der angezeigten Temperaturen.Kalibrier-VerstellbereichAußentemperatur: +/- 5 K, Schrittweite 1,0 K.alle anderen: +/- 3 K, Schrittweite 0,5 K.",,,b509,0ec900,value,,D2C,,K,
[Ehp_heatpumptype=1]r,,,SourceTempOutput,Fortlufttemperatur,,,b509,0d0800,temp,,D2C,,°C,Temperatur,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
[Ehp_heatpumptype=1]u,,,SourceTempOutput,Fortlufttemperatur,,,b509,290800,ign,,IGN:2,,,,temp,,D2C,,°C,Temperatur,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
[Ehp_heatpumptype=1]r,,,Source,Lüfter,,,b509,0d1900,value,,UCH,0=off;1=on,,
[Ehp_heatpumptype=1]u,,,Source,Lüfter,,,b509,291900,ign,,IGN:2,,,,value,,UCH,0=off;1=on,,
[Ehp_heatpumptype=1]r,,,SourceSwitch,"Kontakt Lüfter: Motorschutzthermostat des Lüfters (ok = geschlossen, offen =Überhitzung der Motorwicklung)",,,b509,0d2600,value,,UCH,0=ok;1=error,,
