type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
r,,,HcMc1ConfigCPLP,BKMK1ConfigCPLP,,,b509,0d7d00,value,,UCH,0=off;1=CP;2=LP,,Konfuguration VR61 Relaisausgang
w,,install,HcMc1ConfigCPLP,BKMK1ConfigCPLP,,,b509,0e7d00,value,,UCH,0=off;1=CP;2=LP,,Konfuguration VR61 Relaisausgang
r,,,CirPump,Zirkulationspumpe aktiv: circulation pump's state,,,b509,0d8100,value,,UCH,0=no;1=yes,,
r,,,Hc1HcType,Typ Heizkreis 1,,,b509,0d3a00,value,,UCH,0=disabled;1=burnercircuit,,type of the first heating circuit
w,,install,Hc1HcType,Typ Heizkreis 1,,,b509,0e3a00,value,,UCH,0=disabled;1=burnercircuit,,type of the first heating circuit
r,,,Hc1HeatCurve,Heizkurve Heizkreis 1: heating curve of the first heating circuit,,,b509,0d3100,value,,UIN,100,,Heizkurve: Heating curve
w,,install,Hc1HeatCurve,Heizkurve Heizkreis 1: heating curve of the first heating circuit,,,b509,0e3100,value,,UIN,100,,Heizkurve: Heating curve
r,,,Hc1RoomTempSwitchOn,Raumtemperaturschalter Heizkreis 1,,,b509,0d3400,value,,UCH,0=off;1=modulating;2=thermostat,,room temperature modulation of the first heating circuit
w,,install,Hc1RoomTempSwitchOn,Raumtemperaturschalter Heizkreis 1,,,b509,0e3400,value,,UCH,0=off;1=modulating;2=thermostat,,room temperature modulation of the first heating circuit
r,,,Hc1SummerOffset,"Sommer-Abgleich Heizkreis 1: summer offset of the first heating circuit (if outside temperature > room setpoint + summer offset => heating is OFF;applies to comfort and night setback setpoint; no influence if room temperature modulation is set to ""thermostat"")",,,b509,0d3b00,value,,SCH,2,K,
w,,install,Hc1SummerOffset,"Sommer-Abgleich Heizkreis 1: summer offset of the first heating circuit (if outside temperature > room setpoint + summer offset => heating is OFF;applies to comfort and night setback setpoint; no influence if room temperature modulation is set to ""thermostat"")",,,b509,0e3b00,value,,SCH,2,K,
r,,,Hc1MinimalFlowTempDesired,Minimale Vorlauftemperatur Soll Heizkreis 1: minimum flow temperature setpoint (end emphasis) of the first heating circuit,,,b509,0d3500,value,,D1C,,°C,Temperatur
w,,install,Hc1MinimalFlowTempDesired,Minimale Vorlauftemperatur Soll Heizkreis 1: minimum flow temperature setpoint (end emphasis) of the first heating circuit,,,b509,0e3500,value,,D1C,,°C,Temperatur
r,,,Hc1AutoOffMode,HC1_AutoOFF_Mode,,,b509,0d4d00,value,,UCH,0=frostprotection;1=lowering;2=eco,,operation during the lowering time
w,,install,Hc1AutoOffMode,HC1_AutoOFF_Mode,,,b509,0e4d00,value,,UCH,0=frostprotection;1=lowering;2=eco,,operation during the lowering time
r,,,Hc1ActualFlowTempDesired,Aktuelle Vorlauftemperatur Soll Heizkreis 1: current flow temperature setpoint of the first heating circuit,,,b509,0d3e00,value,,D1C,,°C,Temperatur
r,,,Hc1FloorPavementDryingTemp,HC1_FloorPavementDryingTemperature: HC1's current flow temperature setpoint with activated floor pavement drying,,,b509,0d2a00,value,,D1C,,°C,Temperatur
r,,,Hc1FloorPavementDryingDay,HC1_FloorPavementDryingDay: HC1's current day of floor pavement drying,,,b509,0d3800,value,,UCH,,,
w,,install,Hc1FloorPavementDryingDay,HC1_FloorPavementDryingDay: HC1's current day of floor pavement drying,,,b509,0e3800,value,,UCH,,,
r,,,Hc2HcType,Typ Heizkreis 2,,,b509,0d8500,value,,UCH,0=disabled;1=mixing;2=zone,,type of the second heating circuit
w,,install,Hc2HcType,Typ Heizkreis 2,,,b509,0e8500,value,,UCH,0=disabled;1=mixing;2=zone,,type of the second heating circuit
r,,,HwcCircuitActive,Warmwasserkreis aktiv: Warmwasserkreis ist eingeschaltet,,,b509,0d4b00,value,,UCH,0=no;1=yes,,
w,,install,HwcCircuitActive,Warmwasserkreis aktiv: Warmwasserkreis ist eingeschaltet,,,b509,0e4b00,value,,UCH,0=no;1=yes,,
r,,,HwcParallelLoading,Parallele Ladung Warmwasserkreis: Heizbetrieb und Speicherladung parallel,,,b509,0d4800,value,,UCH,0=off;1=on,,
r,,,HwcLoadingOffset,Speicherlade-Abgleich Warmwasserkreis: flow temperature's tank loading offset (flow setpoint of the DHW circuit = DHW setpoint + flow temperature's tank loading offset; only relevant if DHW control is done by control),,,b509,0d4600,value,,D1C,,K,
w,,install,HwcLoadingOffset,Speicherlade-Abgleich Warmwasserkreis: flow temperature's tank loading offset (flow setpoint of the DHW circuit = DHW setpoint + flow temperature's tank loading offset; only relevant if DHW control is done by control),,,b509,0e4600,value,,D1C,,K,
r,,,HwcPressLowpostrunningtime,Vorlaufzeit Speicherladung Warmwasserkreis: duration of the tank loading pump's lag (only relevant if DHW control is done by control),,,b509,0d4700,value,,UCH,,min,Minuten
w,,install,HwcPressLowpostrunningtime,Vorlaufzeit Speicherladung Warmwasserkreis: duration of the tank loading pump's lag (only relevant if DHW control is done by control),,,b509,0e4700,value,,UCH,,min,Minuten
r,,,HwcLegioStartDay,Start Legionellenschutz Warmwasserkreis,,,b509,0d4900,value,,UCH,0=Mon;1=Tue;2=Wed;3=Thu;4=Fri;5=Sat;6=Sun;7=off;8=Mon_Sun,,Wochentag an dem die Legionellenschutzfunktion gestartet wird (evt. auch täglich)
w,,install,HwcLegioStartDay,Start Legionellenschutz Warmwasserkreis,,,b509,0e4900,value,,UCH,0=Mon;1=Tue;2=Wed;3=Thu;4=Fri;5=Sat;6=Sun;7=off;8=Mon_Sun,,Wochentag an dem die Legionellenschutzfunktion gestartet wird (evt. auch täglich)
